date,demand,rrp,demand_pos_rrp,rrp_positive,demand_neg_rrp,rrp_negative,frac_at_neg_rrp,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday,year,day,month_sin,month_cos,demand_lag1,demand_lag2,demand_lag3,demand_rolling,day_of_week,workday,rrp_lag1,rrp_lag7,rrp_lag14,rrp_lag30,demand_lag7,demand_rolling7,demand_rolling30,solar_exposure_lag1,solar_exposure_rolling7,rainfall_lag1,rainfall_rolling7,day_of_year,is_weekend,is_summer,is_winter,temp_solar_interaction,demand_rrp_interaction,demand_squared,rrp_squared,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,weekday_1.2,weekday_2.2,weekday_3.2,weekday_4.2,weekday_5.2,weekday_6.2,month_2.2,month_3.2,month_4.2,month_5.2,month_6.2,month_7.2,month_8.2,month_9.2,month_10.2,month_11.2,month_12.2,weekday_sin,weekday_cos,month
2015-02-04,0.442767441195863,0.184002786064839,-0.0802257743960165,-1.223820839247167,-0.22072600461604694,0.13734364518544734,-0.21624761293625183,0.8507835210609808,-0.1570035505112419,0.8703934222203521,-0.35446959020551283,0.6466302728515697,-0.196469089002845,-1.4566967344795352,-1.3260262017558344,1.2085167052752115,0.8198078868900158,0.2692068730812487,-0.051099919694954,-1.4612696670964969,0.0273852448122897,-0.5005588969156103,0.636625854885454,-1.2169516499349795,-1.5110689854397554,-0.9975761984041893,-1.0898742337655771,-0.2021149864308153,-0.4908205714955665,-0.06063086715583503,1.060671971333113,1.4967126173368093,-0.354346157747991,0.16646575934105806,-1.4402791521380516,-0.636625854885454,-0.610564587612366,1.9020643969781137,0.3873566111682415,-1.1272428735098845,-0.2009811231405273,-0.9471952657413341,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.6140324704096591,0.8775431260232323,2
2015-02-05,0.5096738879622206,0.2034180768227848,0.2617723094824935,-1.1180716468026677,-0.22072600461604694,0.13734364518544734,-0.21624761293625183,0.4847315953351387,0.765208852312586,1.8462653610108493,-0.35446959020551283,0.6466302728515697,-0.196469089002845,-1.4566967344795352,-1.212461677920021,1.2085167052752115,0.8198078868900158,-0.1477637612138298,0.2671033810592194,-0.0545457580292652,0.1342431558213551,-0.001976540560377292,0.636625854885454,-1.193433758610849,-1.435013162717416,-0.9745978668068741,-1.0898742337655771,-0.0084081778272016,-0.4458881597163666,-0.04738006647930733,0.8682051781462884,1.49446815345954,-0.354346157747991,0.16646575934105806,-1.4303361342565457,-0.636625854885454,-0.610564587612366,1.9020643969781137,1.652325527842884,-0.9990029651482748,0.1698447430114825,-0.9080263758121373,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.0029155055346993916,1.2138886120170205,2
2015-02-06,0.7777382804460862,0.243903434552218,1.6320066144917518,-0.8975601992749169,-0.22072600461604694,0.13734364518544734,-0.21624761293625183,0.7775731359158122,2.804717050865284,1.7949036800218756,-0.35446959020551283,0.6466302728515697,-0.196469089002845,-1.4566967344795352,-1.0988971540842076,1.2085167052752115,0.8198078868900158,0.2235170197633184,-0.1496273444511056,0.2634883932378021,0.6992479913802274,0.4966058157948551,0.636625854885454,-1.08901735185494,-1.3939431762106225,-0.8177765116113245,-1.0898742337655771,0.1210651991740872,-0.1304675363442949,-0.002962643323300628,1.8433702636262,1.5124238644776946,-0.354346157747991,0.16646575934105806,-1.4203931163750392,-0.636625854885454,-0.610564587612366,1.9020643969781137,3.0151687052719285,-0.6249286454957944,1.8070736995010284,-0.8111294428887976,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.6086951338878804,0.8827467754656857,2
2015-02-07,0.6448046537131406,0.1891754338086795,0.9525048949571768,-1.1956469981083806,-0.22072600461604694,0.13734364518544734,-0.21624761293625183,1.8269219896632256,2.6805730735620754,0.21553198961093925,-0.35446959020551283,0.6466302728515697,-0.196469089002845,-1.4566967344795352,-0.9853326302483936,1.2085167052752115,0.8198078868900158,1.7110740759784069,0.2214398159167227,-0.1530208078938809,1.1385799251909248,0.9951881721500876,-1.5707813189269966,-0.8712850689322703,-1.525250678055022,-1.3921925226354168,-0.5693373601807075,-1.1851375106891082,0.2985310585316754,-0.04225889336939253,1.7920457854430465,1.2857330128735032,-0.354346157747991,0.16646575934105806,-1.410450098493533,1.5707813189269966,-0.610564587612366,1.9020643969781137,1.078410816055429,-1.0073207929262933,0.9648620493228912,-0.9372222298838401,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1.100336914897545,-0.050660849162636565,2
2015-02-08,0.3702630186483372,0.1631778671473607,-0.4508383951881877,-1.3372478479956893,-0.22072600461604694,0.13734364518544734,-0.21624761293625183,1.8513254513782813,0.2863677970002137,0.2797340908471562,-0.35446959020551283,0.6466302728515697,-0.196469089002845,-1.4566967344795352,-0.8717681064125803,1.2085167052752115,0.8198078868900158,0.9733917876947886,1.708140989303968,0.217849101786386,0.8354295993336949,1.4937705285053204,-1.5707813189269966,-1.1656149998006138,-1.582563331360752,-1.5200378186113617,-0.9962339201069448,-1.4619576708208295,0.4792696677846415,-0.08082171717245623,0.213818081311085,1.2700217657326185,-0.354346157747991,-0.5208394716384271,-1.400507080612027,1.5707813189269966,-0.610564587612366,1.9020643969781137,0.1899739851301463,-1.256399023837309,-0.5857800697957048,-0.9839484005355387,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1.3751763123195735,-1.4024907517982725,2
2015-02-09,0.5718139959400214,0.1899759950278071,0.5794068407949164,-1.1912865838297748,-0.22072600461604694,0.13734364518544734,-0.21624761293625183,0.557941980480307,1.4923378622313737,1.820584520516363,-0.35446959020551283,0.6466302728515697,-0.196469089002845,-1.4566967344795352,-0.7582035825767668,1.2085167052752115,0.8198078868900158,-0.5501091244603268,0.9708831348935304,1.7037599793458935,0.3876451887123227,-1.4977236096260755,0.636625854885454,-1.3054312162567672,-1.3576644231348367,-1.5085217410398153,-1.412455464031242,-0.0554727629580307,0.6022770680669811,0.013743581131969473,0.2779736790400265,1.3755115679642718,-0.354346157747991,-0.8047264148690841,-1.3905640627305207,-0.636625854885454,-0.610564587612366,1.9020643969781137,2.135762452008521,-1.0374181061895713,0.527782509738674,-0.9356487083962557,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-1.3771285047066884,-1.4142039325396278,2
2015-02-10,0.8340930458905307,0.2367487265010925,1.9200688675467752,-0.9365297209233948,-0.22072600461604694,0.13734364518544734,-0.21624761293625183,1.2412389085018782,1.4036635927290826,1.7050207382911722,-0.35446959020551283,0.6466302728515697,-0.196469089002845,-1.4566967344795352,-0.6446390587409533,1.2085167052752115,0.8198078868900158,0.5683481823053879,-0.5517412137284629,0.966894034094295,0.7992546855326144,-0.9991412532708428,0.636625854885454,-1.1613095414414478,-1.2192428278625584,-1.3838956941244602,-1.4706838025957718,0.2625073545752571,0.951780446034603,0.19708148298425238,1.8177080245346235,1.487734761827733,-0.354346157747991,-0.8047264148690841,-1.3806210448490146,-0.636625854885454,-0.610564587612366,1.9020643969781137,1.9666756359776283,-0.632226477627225,2.1821110566524173,-0.8297501209070391,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-1.104290461674355,-0.06004323979370993,2
2015-02-11,0.8803424110263207,0.2103192128326488,2.156476493739697,-1.080483254823827,-0.22072600461604694,0.13734364518544734,-0.21624761293625183,1.6560977576578333,1.2263150537245002,1.2427656093904107,-0.35446959020551283,0.6466302728515697,-0.196469089002845,-1.4566967344795352,-0.5310745349051398,1.2085167052752115,0.8198078868900158,2.0238009107939465,0.5660725759374962,-0.554920922774017,1.9084274119739928,-0.5005588969156103,0.636625854885454,-0.9097634474124044,-1.1956949029909918,-1.5059585958804933,-1.0194622875307944,-0.1539310819948184,1.4354644250738573,0.2689390534174134,1.7022279486225285,1.552824214268541,-0.354346157747991,-0.8047264148690841,-1.3706780269675083,-0.636625854885454,-0.610564587612366,1.9020643969781137,1.432667476905501,-0.766557628786497,2.4979037300949924,-0.8929639846741538,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.6140324704096591,0.8775431260232323,2
2015-02-12,0.6343660503506682,0.177310084002379,0.8991470718941771,-1.260273954824893,-0.22072600461604694,0.13734364518544734,-0.21624761293625183,1.5828873725126646,0.3573072126020464,1.2042443486486802,-0.35446959020551283,0.6466302728515697,-0.196469089002845,-1.4566967344795352,-0.4175100110693261,1.2085167052752115,0.8198078868900158,2.280450325569739,2.020687893187376,0.5622986630331075,2.04444747820665,-0.001976540560377292,0.636625854885454,-1.051902696521288,-1.091145151154856,-1.4300499174701242,-1.1991607930285608,0.2168758172009247,1.5732958949187197,0.28823220173021075,1.2403076449741497,1.44060102040508,-0.354346157747991,-0.8047264148690841,-1.3607350090860024,-0.636625854885454,-0.610564587612366,1.9020643969781137,0.8965951857963731,-1.07647619269074,0.9012524228286136,-0.9596006039302714,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.0029155055346993916,1.2138886120170205,2
2015-02-13,0.6987017896403179,0.1347392367465916,1.0183750096499,-1.2677798294433489,0.6014549005508125,-16.122700706297838,0.29594451746236994,1.1680285233567107,2.219466872150161,0.06144694664401845,-0.35446959020551283,0.6466302728515697,-0.196469089002845,-1.4566967344795352,-0.3039454872335126,1.2085167052752115,0.8198078868900158,0.91546533970595,2.2771896418108244,2.01614074055145,1.7500378410494406,0.4966058157948551,0.636625854885454,-1.2294274457290253,-0.8731348129951186,-1.3890593885865712,-1.1559460210814676,1.702534239756911,1.4859310157597374,0.35319622192225086,1.2018142863367849,1.1375983969737349,-0.354346157747991,-0.8047264148690841,-1.350791991204496,-0.636625854885454,-0.610564587612366,1.9020643969781137,0.7312066063317729,-1.2873187668323445,1.299144732357869,-1.0253456077486853,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.6086951338878804,0.8827467754656857,2
2015-02-14,0.4742098985978537,0.1429015287194132,0.0804950634847286,-1.4476869053093844,-0.22072600461604694,0.13734364518544734,-0.21624761293625183,1.875728913093338,0.9248225374167104,0.8190317412313787,4.14555121075758,0.6466302728515697,-0.196469089002845,-1.4566967344795352,-0.1903809633976992,1.2085167052752115,0.8198078868900158,1.27248061525357,0.9129900155436866,2.2725061388004097,0.8668986418618824,0.9951881721500876,-1.5707813189269966,-1.4583755958454367,-1.16784061820605,-1.5201128513406843,-1.0999660392154402,0.965793487407264,1.2973600150250286,0.3582918335262714,0.0598446467616251,1.243088199205388,-0.354346157747991,0.6595325554785156,-1.34084897332299,1.5707813189269966,-0.610564587612366,1.9020643969781137,0.9002934223626643,-1.315738210849443,-0.0285940533327282,-1.0145027640102589,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1.100336914897545,-0.050660849162636565,2
2015-02-15,0.5509067036246557,0.1664907177465262,0.4725374095738535,-1.3192037567191417,-0.22072600461604694,0.13734364518544734,-0.21624761293625183,1.6805012193728888,2.574163950159326,1.4482123333463044,-0.26263243100218453,0.6466302728515697,-0.196469089002845,-1.4566967344795352,-0.0768164395618856,1.2085167052752115,0.8198078868900158,0.0267183807061889,1.2697998783023705,0.9090316893826206,0.6854154599526022,1.4937705285053204,-1.5707813189269966,-1.414478380536115,-1.3078353871060155,-1.577314622525415,-1.3311609208900643,-0.5557629143847665,1.4970388411962638,0.39249430205281083,0.8168806999631353,1.4473344120368885,4.145551969836528,0.6894153916080583,-1.330905955441484,1.5707813189269966,-0.610564587612366,1.9020643969781137,2.4569930002665963,-1.1685699856826646,0.4058984648484777,-0.9784657936357393,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1.3751763123195735,-1.4024907517982725,2
2015-02-16,0.6406141216004738,0.2064832540036361,0.9310846279690328,-1.1013765576334276,-0.22072600461604694,0.13734364518544734,-0.21624761293625183,1.48527352565244,0.8361482679144192,1.5252548548297649,-0.35446959020551283,0.6466302728515697,-0.196469089002845,-1.4566967344795352,0.0367480842739277,1.2085167052752115,0.8198078868900158,0.4523283337835608,0.0247544071891515,1.265651880302147,0.5591032464126511,-1.4977236096260755,0.636625854885454,-1.2876145397003034,-1.1635296615568342,-1.3528508235906642,-1.4484975631338626,0.5612668567580141,1.5730887088354977,0.5216398619732117,1.4456055577067624,1.3957117428596943,-0.2625115020830008,0.6894153916080583,-1.3209629375599776,-0.636625854885454,-0.610564587612366,1.9020643969781137,1.437397779490292,-0.9152393327144532,0.9392820663192696,-0.9014101293056749,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-1.3771285047066884,-1.4142039325396278,2
2015-02-17,0.5835046807079335,0.1972579561762097,0.6391647861512983,-1.151623953021001,-0.22072600461604694,0.13734364518544734,-0.21624761293625183,1.5340804490825526,0.1267541118960898,-0.7860207896740449,-0.35446959020551283,0.6466302728515697,-0.196469089002845,-1.4566967344795352,0.1503126081097411,1.2085167052752115,0.8198078868900158,0.9501374660158336,0.4501194807516999,0.0212682464557427,0.7967658402565138,-0.9991412532708428,0.636625854885454,-1.0725326753551192,-0.911662330328282,-1.2146970309621423,-1.506468757794387,2.0148619277348865,1.2960948542294572,0.6407435892764375,1.5225922749814924,0.9602857506694656,-0.354346157747991,0.6894153916080583,-1.3110199196784715,-0.636625854885454,-0.610564587612366,1.9020643969781137,-0.6095331572010665,-0.9935800200184008,0.5965790999730014,-0.9209664416966433,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-1.104290461674355,-0.06004323979370993,2
2015-02-18,0.5602963547161012,0.1971799970024751,0.5205334224659449,-1.152048573362946,-0.22072600461604694,0.13734364518544734,-0.21624761293625183,1.5584839107976085,0.2331632352988388,-0.8502228909102619,-0.35446959020551283,0.6466302728515697,-0.196469089002845,-1.4566967344795352,0.2638771319455549,1.2085167052752115,0.8198078868900158,0.633222746425428,0.9476421928523612,0.4464072058206842,0.8171837302106234,-0.5005588969156103,0.636625854885454,-1.1221467894264594,-1.053983098512229,-1.19119466398581,-1.2169640910999404,2.2711837697191366,0.9423242762370122,0.6769061180533301,-0.787009243260403,0.5944381386745832,-0.354346157747991,0.6894153916080583,-1.3010769017969654,-0.636625854885454,-0.610564587612366,1.9020643969781137,-0.6337007031342712,-1.0054492869779987,0.4604552159992771,-0.9211271519251497,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.6140324704096591,0.8775431260232323,2
2015-02-19,0.7443314190262779,0.2154426294599346,1.461244555734296,-1.0525775608938677,-0.22072600461604694,0.13734364518544734,-0.21624761293625183,1.6805012193728888,1.244049907624958,1.3198081308738707,-0.35446959020551283,0.6466302728515697,-0.196469089002845,-1.4566967344795352,0.3774416557813684,1.2085167052752115,0.8198078868900158,0.5044338805406452,0.630909813741102,0.943665446398341,1.0427180279766903,-0.001976540560377292,0.636625854885454,-1.1225660577699783,-1.231734555884524,-1.086847183333522,-1.32932559077471,0.9079409734591024,1.0638771317354565,0.7184075204230143,-0.8511648409893448,0.6146383135700058,-0.354346157747991,0.6894153916080583,-1.2911338839154594,-0.636625854885454,-0.610564587612366,1.9020643969781137,1.5124375795853842,-0.8096484096047046,1.589812321279004,-0.8813949708941706,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.0029155055346993916,1.2138886120170205,2
